"id","frame","x [nm]","y [nm]","z [nm]","sigma1 [nm]","sigma2 [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]","detections"
6133.0,11.0,45165.78110072106,40693.99803731846,703.8123105598057,208.7482189762361,362.0834555069834,2090.9955345517283,98.18155558875029,19.45155930305194,46486.75798566269,36.26595290986724,1.0
6135.0,11.0,45201.6203548773,5204.745276913411,233.91344300435023,177.40807812590415,197.9636353589854,1915.041329556387,213.18829326210994,20.064040637360822,25515.129851717025,19.426651601076447,1.0
6137.0,11.0,45525.30901946912,27760.810969185968,1569.17608649518,418.0458921339471,936.3479463591918,35097.19745220163,154.45534851318104,24.861898011864483,38185.86334053049,14.682121138077404,1.0
6138.0,11.0,45828.46494773733,5877.879910232445,-3149.0199078457895,1661.6205376453256,2084.8218155419486,508713.149483981,5.663211174429347E-13,22.232459785901785,32424.3872890713,8.439633230379112,1.0
6139.0,11.0,45515.30842523935,15977.327251805327,298.094429461292,178.2727058428396,214.24976321750026,2632.5952784213387,347.9688791921239,33.613142446970144,43705.4614179132,25.041104628593686,1.0
6140.0,11.0,45640.363942809716,26598.79961123063,2065.7929951595206,626.8888515022276,1425.140477713796,72144.31771551391,148.52192432439244,24.9797256233424,34924.453805473415,16.28724758461691,1.0
6141.0,11.0,45299.22185750412,29654.887930551315,310.68500704450537,178.56912493342514,217.67221621219167,2610.8703962972872,163.0022457768798,30.247183902050267,69466.68867432566,23.232040655922955,1.0
6142.0,11.0,45666.982625747136,42314.67377260448,-1230.205008361188,451.22324248944096,353.211924247929,9359.12499507846,60.065913898164204,22.084677139886875,57476.10141690552,19.7387688461547,1.0
6144.0,11.0,45452.49782732884,26650.116175780062,130.81474840477406,178.2816071891959,175.86210165624422,2218.833933009823,225.677859498469,31.90112291470021,59330.55223622426,23.223462730766393,1.0
6146.0,11.0,45120.814986306505,17056.441953491056,-222.9087024267526,202.47650727044055,138.07430615438108,1518.6928994025889,353.6851897718147,34.97046652384964,47454.43900745467,32.846766820455024,1.0
6147.0,11.0,45656.252678634184,27959.254363823304,2759.491221504754,1026.932058095066,2302.298090612677,408367.7377354644,1.7097694121234352E-10,29.06901680702711,45941.236336559225,9.097741902885955,1.0
6148.0,11.0,45416.46660413636,33913.17414432359,60.282637457219735,180.48576181523066,163.6250026761651,642.612138491375,118.81222898589023,18.768214126005258,38307.79296257042,44.30478872434127,1.0
6149.0,11.0,45416.33778109579,33915.240874075505,118.89962937182494,178.56233627646262,173.63044375007223,725.8734752160326,117.10561341371455,18.862966158856317,38589.56637118148,41.44884524590069,1.0
6150.0,11.0,45450.46159093473,17004.17733207188,-1344.2791588402065,496.17428436814384,407.6902648994554,13981.921855578687,292.4057253999077,34.31872110761727,45477.67291555997,25.46713633731045,1.0
6152.0,11.0,45756.180886880844,9858.340568615982,-152.2822371768401,195.0226979839619,140.91226438813655,745.3969096005994,191.2834574317972,22.433915461902235,36125.138086996034,42.35703179482602,1.0
6153.0,11.0,45527.102656629184,15987.740568353183,173.66736152314758,177.57984926795456,184.44074918572443,2254.299629477029,352.5776008795165,31.70530901231561,39037.911238416826,23.722147434246565,1.0
6154.0,11.0,46151.98385032747,24224.430889075797,2098.943228418384,643.1334075569575,1461.9027974369678,63279.88516366677,221.3439824054446,21.784057620648646,23065.70285201522,17.117627168671973,1.0
6155.0,11.0,46125.08411920386,28550.852146592224,194.47549927532745,177.41286822175513,188.91817057233968,1972.2424390293731,241.5110774424722,34.31236213208052,66294.2907054358,29.815468500988324,1.0
6156.0,11.0,45458.16083561733,12470.870236134298,469.3013086343513,185.86588310854785,267.1813810073897,12747.606240673456,388.1630487539526,72.82763317818835,168589.46554714403,14.496632404797753,1.0
6158.0,11.0,45761.38404203252,42177.12881494069,165.802777997586,177.67254285671842,182.80156237810903,1725.5319426883482,106.35993073603223,27.11716879959069,83683.40831196215,26.322788774110823,1.0
6159.0,11.0,45919.73933199061,32826.29148187084,-640.5232431082417,273.29892065052843,169.29427110545734,999.2820855935531,126.20097188106578,15.366800823505054,24731.092238147554,36.95592546673166,1.0
6160.0,11.0,46137.68513387615,35486.65820958954,1797.4609147599292,506.0109697324606,1146.61529507303,14940.879344855097,92.61702800574159,15.39911195678009,26934.030231045268,31.248394919185575,1.0
6162.0,11.0,46289.778872370975,17249.431373852975,-664.1556313487998,278.6746423588015,173.5158454902305,1618.2710855248586,344.1478315055724,32.21241640138096,41684.91362460211,48.87405248029263,1.0
6163.0,11.0,46231.08440206368,39022.76579381815,1486.5803808762726,389.5877279795208,866.3160523766514,11067.206621877218,75.94728131920799,18.639095780050454,40604.46889804752,29.54836996210547,1.0
6164.0,11.0,46130.88546182612,40954.289389785925,689.4538922979082,206.93252191671917,355.5287159419977,1864.3117555776362,102.41712541756227,17.365943824727246,36273.720423850056,35.492396053749125,1.0
6165.0,11.0,46643.658838928124,28586.480057330533,-1542.7278881764637,582.5092359398019,517.0638762951796,12320.43467392121,237.877306269675,27.42642004562066,37543.98151283876,34.33379171615411,1.0
6166.0,11.0,46352.402033855986,40088.290404657615,338.15561154460823,179.36023235503157,225.39853341644616,2595.710868500564,104.06966033929103,20.51484208705785,48736.74775745831,16.97196918428182,1.0
6167.0,11.0,46268.06106630964,34195.486835144446,-106.78197482108227,190.9138206025511,143.98448368813948,748.3185111388293,126.60330307871835,16.190852445800612,27325.50281069596,31.04195843296054,1.0
6171.0,11.0,46699.41055283585,5630.6241348557705,2262.746718978515,727.6339988697206,1651.149471105542,157885.8649428498,117.9929032248742,29.28079776026176,40113.121095171286,11.832011733190258,1.0
6172.0,11.0,46995.58470316598,18804.301840099404,-992.1041983237089,368.3995724550591,259.24272816749874,3597.94251482074,365.42446715545685,24.452446476121,22225.00275751894,33.348961079013684,1.0
6173.0,11.0,46542.18905452404,38355.997187740955,385.53641049263354,181.18996747411543,239.55965762638522,1679.5075175537006,110.64687517040024,17.110387432771343,32915.6396261824,23.316270026705414,1.0
6174.0,11.0,46581.63015722783,37720.28972369775,1257.4571836960542,320.0132916976884,688.8592796568807,5487.6471744051005,107.76520565614726,16.985358840314916,30667.184244813285,35.36339406539387,1.0
6175.0,11.0,47138.89542113195,23972.118227675706,-1998.2674645838633,819.7734300120487,838.2663041352233,63892.120570872205,263.600789566711,28.033928701519592,29803.417117807818,15.811790550193953,1.0
6178.0,11.0,47152.09010056133,15564.091048475942,1935.1885996703593,565.6946344267785,1285.340173688561,79715.79016281421,306.722987887447,31.198295914377727,32158.76503531055,14.892141038546844,1.0
6179.0,11.0,47020.25411740026,25559.57995543894,1343.5854602673423,344.55093274673544,752.6665715487712,16231.397448987353,290.4197957634967,29.900930292295893,36374.05829133968,24.60906830839359,1.0
6180.0,11.0,47123.95134128575,27856.512359884648,1683.479057435774,460.3811691151184,1038.5623763819729,18423.699334187833,262.7890995204069,23.600439899230352,25707.200677016364,31.539893755740657,1.0
6182.0,11.0,46769.39014739746,45168.09632125363,317.96507447201327,178.7594961174436,219.68518708247674,3388.733462198568,82.46284363610381,14.297437115950952,29007.22336964257,9.613467932321225,1.0
6183.0,11.0,47377.30105730918,17690.762797608313,-1370.4199813711937,506.95593778568997,421.03720981274193,8235.353106721808,354.3051438518972,27.731398864358496,28312.571169396368,36.74661397443435,1.0
6184.0,11.0,47193.51442925753,39948.23769297116,787.8168420016976,220.45499780704594,402.3774751573721,4222.519909433826,114.24839212950239,24.788171609012156,57964.0056814876,26.902697505773094,1.0
6185.0,11.0,46603.44640113006,42026.18082315581,-1248.513931493064,458.2078804160915,361.5429371534419,3452.9848506882395,105.45335615008639,16.048372245688007,28620.799292002775,39.82580819396593,1.0
6187.0,11.0,46951.918315314884,12344.289354715322,717.7794007703066,210.5663303125856,368.55268754878335,4017.907245635076,409.5115224506855,34.039226786323994,37478.49252635485,33.54405389003143,1.0
6189.0,11.0,47521.137165335305,26071.08058706948,-3881.934862888202,2378.9022508786575,3203.7637249974937,1815213.8541566515,3.469407018494076E-6,31.643995533743922,37470.231788142206,7.26380126761721,1.0
6190.0,11.0,47212.35744160042,28822.88124488921,-1316.2497729320285,484.81288688708145,393.7365079412124,5849.536565217791,264.4561748100761,25.943930084791585,32106.98112540995,43.20744498923085,1.0
6191.0,11.0,47120.9956953979,47913.704512565375,13.2781860961886,182.67942736897984,156.77049955846235,541.3134989137632,63.758828094468406,11.929006034647442,27279.367918661097,33.29276354186696,1.0
6192.0,11.0,47254.362100371036,9880.23967447878,201.21630542390554,177.3831358192747,190.41235089467645,1603.0771068298754,243.02807702673803,23.67353738699412,31036.725861001552,25.844446255578205,1.0
6194.0,11.0,47203.21804933342,43684.64850357191,63.324965629508746,180.36375238797828,164.104499669575,2996.083269886197,100.21243521693094,18.37702581746283,40077.68498723655,10.142624514411969,1.0
6195.0,11.0,47505.091373456235,46576.261723598465,-1149.7803978295246,421.58388581267855,318.4860950188271,5938.527630545437,68.133444493253,19.56611032871087,50395.67524148401,23.17797225603146,1.0
6196.0,11.0,47514.62620194939,36300.038956926444,70.08054425248928,180.10151004300874,165.18481916891764,1379.62759109736,143.05943894950315,25.467179145536196,56710.22874658741,28.31436005837605,1.0
6197.0,11.0,47933.8470196163,2026.8401852066047,-1314.699398290294,484.19047597068595,392.9754873210912,21245.775976226578,344.76915730952163,36.955760369266535,42853.06518775064,17.124872340776914,1.0
6198.0,11.0,48034.733466569196,14864.73113254188,889.9223488362385,237.17718426493371,455.82750261971734,9158.078645283467,460.0341477927459,38.23857331469265,42457.01640727205,23.148056037286782,1.0
6199.0,11.0,47654.864802727876,37310.73066718679,218.2476986115373,177.3611266559925,194.28287730252438,911.0200652664743,121.79993564218981,14.704111855865774,23456.72996843499,29.222724203782022,1.0
6200.0,11.0,48266.83523765888,7326.060180479662,-2362.814969390611,1048.8640527991345,1165.690519682968,99310.14175387037,168.17436240149274,23.8353931621244,29519.932428151675,15.525903554604453,1.0
6201.0,11.0,47719.13680058519,39226.39196324734,-165.0826697231756,196.27653374665576,140.2236534970774,1970.0498721226472,115.41318244006168,16.438090638370642,29617.84338218564,12.685042059127923,1.0
6202.0,11.0,47780.33283431536,48563.79216887114,-16.91643410746566,184.3943796317429,152.91607581033344,750.1659386971389,63.5852202604219,13.249750354927999,33053.67568284108,26.4509090366815,1.0
6203.0,11.0,47849.34184212969,2769.9333700832804,43.20978792986344,181.21550253859516,161.01502316391495,1785.7479587012592,412.50244372609427,49.359406851118585,72404.73930623992,40.840412992671205,1.0
6206.0,11.0,47836.21940099248,34123.45687885023,20.57363682380179,182.30095025471886,157.76617162491613,686.1335051387671,139.0157508583901,15.407722899966902,23246.799378362375,33.66595555110327,1.0
6207.0,11.0,47660.83656420509,37239.33863648995,477.05033393106584,186.3914768877746,269.9035899267026,1460.687124853617,118.46984130351676,15.424768735078855,26441.196453544955,27.9062080324978,1.0
6208.0,11.0,47349.42669797079,40197.28544025117,-947.4528895023752,354.5237918863726,244.59278644404318,3022.7868953337684,116.51224283700475,16.096869065013244,27070.595416446107,24.362914004753417,1.0
6209.0,11.0,47915.93731043187,18923.283038274694,137.10421068181722,178.1484429742852,177.0670493820508,3629.9393505672597,439.14077150781156,41.43149672412401,53649.23297705385,18.531128767809452,1.0
6210.0,11.0,48529.88824951825,23939.248277656097,-1740.1884713092657,678.669817721687,644.2969931724912,23712.249152740835,378.71807550652136,30.889337569259308,31183.9662246469,29.195421456653424,1.0
6211.0,11.0,48293.31393886497,1989.9262511841273,-977.6734245087805,363.85787443327246,254.40537369882827,6561.2187929746815,427.6768545307307,42.18963405641841,52208.06940988651,30.311232360566546,1.0
6212.0,11.0,48528.31900690122,20586.399563602426,2078.358385876471,633.0123182536663,1439.0141151489854,106060.64600634146,290.9038298056693,38.32376402030319,47232.13662326719,17.013789887559614,1.0
6213.0,11.0,48480.59133972603,26172.455860228074,-1569.7182226972986,595.0495716531327,533.3718473504513,32447.82037012045,304.16445330198553,31.677168243430593,36450.48937114527,16.151533311371008,1.0
6214.0,11.0,48274.699750128486,32131.361404818806,-1376.0562777238038,509.30409622457626,423.9571467065397,8373.64804848102,148.05115249371127,20.114742549601104,30935.925841603475,26.978013110981344,1.0
6215.0,11.0,48018.081659635594,36018.17219578282,526.196996361179,190.09177333600513,287.82694465605346,1928.8046735758485,148.6058839480957,24.066190398733173,50659.72488008758,35.04944609589153,1.0
6217.0,11.0,48583.66598021563,22993.237784328318,-1353.1189746105263,499.80015979833894,412.16768155596594,15146.020179115345,380.42646028981153,29.502855520309666,28102.709190911763,20.783091819467252,1.0
6218.0,11.0,48666.727389902655,27564.91962955576,-654.509256483837,276.46265738265873,171.76090301066304,1487.4100677081974,333.9183307309935,26.135984574674318,28479.129149285553,42.59304105789508,1.0
6219.0,11.0,48295.00738021242,46046.39525565074,211.1526747746934,177.36104701611578,192.65387720451594,1715.4692712114256,130.420829316324,21.184781570006738,42698.447726768136,22.08672419201156,1.0
6220.0,11.0,48467.029890093,8869.338083088682,-580.4514840350702,260.2938669569873,159.74708502703106,1843.4305110884313,264.80057525438934,22.713658504125668,26448.665194161073,26.557046044489937,1.0
6221.0,11.0,48851.48390962669,24103.599859092476,-2476.3894010572653,1127.3606429806653,1280.4829692325907,121049.71259403191,336.069042782646,30.89902531987308,30282.212312306474,19.107844311923536,1.0
6222.0,11.0,48753.098632001114,25803.32560237617,-2445.2946739003223,1105.5331797665815,1248.4509981465662,221166.04574657223,218.44717107372287,36.265574189783344,43903.51703074502,11.883374425234704,1.0
6225.0,11.0,48475.53667636707,18041.029973497272,248.77361341398264,177.5121230596079,201.56190928036435,3754.383690312566,413.12166088337995,35.41066793271472,39006.658637502725,17.478691778181485,1.0
6227.0,11.0,48760.4307254241,25154.063639869724,2230.717700819179,710.5576520433386,1613.151861428159,95000.52372107664,353.01042359161164,36.051310294816275,40690.21615926997,22.353327776295124,1.0
6228.0,11.0,48576.88363557514,41581.13582492287,1018.359671074027,262.09623202541417,530.0324514634644,7123.952832120242,115.98784968294409,20.416001534864197,37480.97886914843,20.915745557904785,1.0
6230.0,11.0,48540.07037281379,10375.196926367002,-44.132281397944595,186.14511969933005,149.80973426658045,1284.7441379484007,256.3027323904865,22.51179619671765,26796.799338293484,25.37994620544592,1.0
6231.0,11.0,48765.93040690183,41114.599525549915,1218.600200512785,309.5801775908282,661.2157805208011,12116.371974082342,111.78938865028894,25.606522563581542,53310.630697008775,22.454747940390867,1.0
6232.0,11.0,48194.93888228724,18955.056893658944,-751.585401863087,299.83634012967286,191.4198095988603,4044.794933318193,425.8066319010557,33.03355576036638,33937.02519609068,24.099581394329707,1.0
6234.0,11.0,48784.94792549606,28529.550433855064,-596.3795908488197,263.6499353489555,162.1130062027669,1781.0684384352714,343.27562795287065,25.69173459046642,26635.115147588956,31.682797690757408,1.0
6235.0,11.0,48875.33594633498,47247.53222763942,1466.827261031177,383.04705137385565,850.0435680282417,24492.837412291254,62.08558553006008,23.44254525990824,55109.122816494186,16.453459446556423,1.0
6236.0,11.0,48553.393382180286,17221.740807248116,3142.3382048705894,1301.7808383257893,2883.422798208666,1035479.0804541844,2.1989078667601606E-6,29.289336483125773,30180.870271034426,5.965081219500628,1.0
6237.0,11.0,48670.02520287319,35795.04484576346,-1092.485965778233,401.5039441359411,295.6050105536761,3779.6621621770714,145.75290409786174,18.27238442059354,27962.697026386057,29.840344456467,1.0
6238.0,11.0,49151.698756376645,38777.459745249376,1016.6627548597422,261.7387876058268,529.0014235994944,3329.631162337706,124.40527177336786,19.09298925735742,34622.4642847818,40.83806506890581,1.0
6240.0,11.0,49391.122665201656,537.847999991367,-1241.306675194515,455.4479008772658,358.24462090305946,18759.2017001861,448.904992610649,47.12620555082599,57351.81328489601,20.968856086243733,1.0
6241.0,11.0,49339.6067240786,1874.722196588409,1057.2441511299198,270.4940030774246,554.0297249697088,17053.83813056828,484.61336859561766,52.56049581646114,70265.40040744304,23.532654859379797,1.0
6242.0,11.0,49413.489698612735,36919.928350796785,936.8103507672778,245.77265526954574,482.0169876828474,3220.3193955054744,127.9481024606634,15.425680793633179,24031.736512250616,29.717962252042017,1.0
6243.0,11.0,49251.40273268707,45848.19503817293,-1075.0417887927633,395.5613268859237,288.94543654102876,4296.998833041297,135.07925182614048,22.612709255563065,44259.54079341868,31.026152811144662,1.0
6246.0,11.0,48829.68338347179,47293.73638981882,893.2087045925946,237.76083891550027,457.6293769539584,7626.213649872616,96.71234625955123,21.680600842037176,52129.64214758654,16.404901488922604,1.0
6247.0,11.0,49115.82983007101,5608.089306345462,346.92256720976206,179.65438232639437,227.9390971404675,8327.489063660265,577.6927815071081,95.59725095132335,212745.21138929986,23.77704199139432,1.0
6248.0,11.0,49209.25072892425,20444.203568334746,358.91532637048243,180.08942530106088,231.47307293608424,5708.679893097484,507.52507477766244,41.03067208818884,45399.336918912566,15.503639289667406,1.0
6249.0,11.0,49234.149102265685,23181.13946413076,304.2630607264556,178.41273668526136,215.91723486313552,2851.0977773794507,479.77837632062716,33.85181232166544,32230.002018847983,23.518019706184734,1.0
6250.0,11.0,49289.7078928402,26726.164268005192,-487.52484040555646,242.04112314481736,148.32536129299086,3015.626133672473,422.39267832833116,46.852227155708206,70992.46702945583,28.390000262916853,1.0
6251.0,11.0,49717.06833110635,27333.25519510264,-1193.5476975402817,437.5032363720611,337.00628725473985,15767.084894258964,351.43539628569533,27.450922092462243,26476.853553181816,13.578158395974553,1.0
6254.0,11.0,49364.98020517115,49111.34172825214,538.856076136915,191.1475258944051,292.62779108466725,2109.435475966161,75.50765159954688,18.710184371247813,50718.98506513248,25.92411488020852,1.0
6255.0,11.0,48925.85646478225,38440.19949716843,54.89869400076968,180.7076306823872,162.78712713196632,1034.3799528132342,130.42976758832535,18.870852935070687,33383.34242642798,27.956144278992717,1.0
6256.0,11.0,49438.039422910966,18772.91515511771,109.12376406749597,178.82048032469015,171.84938003861473,1718.0019303934816,412.0779667281405,34.65202226477853,40050.850216099614,31.651563066651246,1.0
6258.0,11.0,49419.37456040081,43902.440564530596,1049.4658966779705,268.7824151817916,549.1724721402385,8747.668334966502,134.9693829338034,21.37323610722371,37039.56138610269,18.993243278430544,1.0
6261.0,11.0,49554.15432478961,13945.579173611171,27.567086531994928,181.9512495745375,158.74415201961526,4252.8353939237495,451.6786954385884,46.874101587688365,62448.09734434837,16.385786967036214,1.0
6262.0,11.0,49523.46427915971,37041.22438777208,-173.89027644256285,197.16422814556535,139.79464381160852,729.9366977720357,148.06024004904853,18.78899347217922,31714.655355947994,36.629628885082575,1.0
6263.0,11.0,49860.607001717544,42086.0280282628,280.44980407418564,177.92728498221558,209.5790785804954,3256.123623347629,137.73955253839407,25.62055083583657,55233.296593967374,15.47675123065936,1.0
6264.0,11.0,49428.056683050636,44135.642436674956,639.369035039059,201.02244433234029,333.42439557719564,3307.0876779113446,152.33374801039187,24.193667342468324,44623.626254526826,25.398092448857312,1.0
6266.0,11.0,49125.52025750644,12310.31430416453,-1386.958519159648,513.869773132688,429.64760396010064,26184.77376879505,265.13791101175417,26.37549991880623,28767.59584088726,11.882603237013523,1.0
6267.0,11.0,49524.612185946666,45762.30792281816,577.6509081363276,194.64483272168695,307.8103230573769,2803.707874159109,139.70333205177252,35.20648338235743,95654.88334240962,38.28315445532821,1.0
6269.0,11.0,50276.34755687862,21966.03014671161,-1344.6489550101576,496.32555478659367,407.8768313795914,31100.806883152363,511.3051318006373,41.784446331510374,40325.07106391065,14.105363198589872,1.0
6270.0,11.0,49888.001733170444,28452.753975046915,1032.1758488132805,265.0346373957721,538.4774684520179,7811.414627381408,342.07605518596876,29.12185986180354,31129.6604710108,27.351797903308142,1.0
6272.0,11.0,49872.22722362972,42090.75112295453,245.42369244707425,177.4836100032611,200.74167481577004,3057.146458735844,141.10207563733184,25.9489786687892,57588.4028750665,15.919427728534071,1.0
6273.0,11.0,49473.79427342181,46194.87411697031,932.1678869535424,244.89587422082568,479.37774966698237,4200.584116364084,116.13289254725323,21.852485263303553,46808.12310298001,31.520287919718715,1.0
6274.0,11.0,49509.96350473919,1760.8094634774661,236.22703509196785,177.42046899474576,198.5170199481684,3406.3796529204806,554.6480601126328,35.34050790710493,31546.769387739,18.881442097335356,1.0
6275.0,11.0,49899.39260697076,17956.243149792444,-47.91334636429897,186.40372288179316,149.40576521851753,1219.6500864354766,367.1436988905955,33.18835002076502,41019.135095631726,38.597210075421636,1.0
6276.0,11.0,50068.313971220436,43353.78716328173,2609.5734202660897,929.7827272734613,2093.5403786701286,165533.48413390454,17.137393096899086,21.00166198783901,41780.88594662492,13.29695083458541,1.0
6277.0,11.0,49996.08222395355,48369.74875395716,620.2419853415566,198.93909212576767,325.29456366133223,3101.6124685212562,100.65751811021933,20.127122272402207,46323.73915589778,22.02772243828185,1.0
6278.0,11.0,49895.27296743911,3307.3659237583715,688.5231488777637,206.81669133432106,355.10717374551984,8680.342638878132,648.6850511022919,61.10800301679461,79332.47386775858,26.24569697984754,1.0
6281.0,11.0,49811.81092320598,28682.674195686177,332.62586961970453,179.18506881452555,223.81468871448186,1305.6011627988426,384.29813914879605,31.8293073127563,36658.774167919386,49.64393580589203,1.0
6282.0,11.0,49731.30270122298,32625.642384917905,-772.4148368023124,305.1737608640968,196.2161454713455,2852.734950581194,188.2115310095322,25.637506936824003,42509.85787632444,27.75080344058729,1.0
6285.0,11.0,50571.78028385163,22130.839666308988,1112.5358747328057,283.1182979781528,589.3784671388643,22703.825467537903,594.2635675298744,49.55530406246492,51891.779530856424,18.658006614142177,1.0
6286.0,11.0,50409.073905026184,36534.34749791972,1736.773006508545,481.29178667496967,1088.3227495824303,15870.325577695585,136.8842991442867,20.972252769355826,35179.17790291234,35.64043413804811,1.0
6288.0,11.0,50915.99885727431,20845.012746534347,-1060.0257257059936,390.50982507595506,283.3275795187853,15454.77240893949,540.7317249903751,38.104534290802704,34938.83191388112,14.191595550975164,1.0
6289.0,11.0,50569.52313660425,36624.978277351416,-776.1548052958339,306.1441602522594,197.09896981615782,1629.1739944847895,157.87106973782136,20.109386466367315,32617.820957564316,38.324675853400386,1.0
6293.0,11.0,50239.208011471936,3172.922284568343,1500.4278614358896,394.23396014253865,877.8330476097109,44307.84303765898,557.7696223336962,51.07162227575263,57058.71975645472,20.385216304014875,1.0
6295.0,11.0,50464.915705524356,47196.868385240625,586.9823167752246,195.5449607928978,311.56793442391086,2715.87023420314,102.16034288325245,15.5559998614093,28944.168029898203,18.741401099050723,1.0
803018.0,11.0,1742.9082836878104,6980.989683458684,-954.9959481057393,356.91315521574535,247.14891831102435,10661.061282918941,29.221104991928133,33.61690095838288,NaN,14.528296809299738,3.0
803019.0,11.0,1560.2578023017477,2414.891006692843,472.6785312769485,186.0933318666235,268.3648846942983,5188.546101002087,29.32210421473295,16.89247755102733,NaN,9.26573791283974,2.0
803020.0,11.0,2286.147637715701,4942.918764412727,-386.8950642035667,225.8874511975109,142.43900601230445,1399.1760074253975,28.44702630918932,13.075442749722992,NaN,16.547175981314567,2.0
803021.0,11.0,3500.6875319400756,42886.6589162866,164.40642316358597,177.78791699226923,182.68803627033458,1582.7797381693485,39.122106397259905,15.373020756900718,NaN,17.078764180320405,2.0
803022.0,11.0,3890.6314207422142,8869.183624659368,-567.7731227129163,257.85480290520144,158.28071188687542,5821.527194058964,27.77149038463348,25.783170881052822,NaN,9.812439943592171,4.0
803023.0,11.0,3949.986431239064,15985.56604405921,-19.92160535792896,185.01069986505843,153.33217792089673,987.0052650443499,28.625802352710764,10.602120872071344,NaN,17.079179807069487,2.0
803024.0,11.0,4609.061087123689,18316.250653112686,764.9162617552392,217.23796214951295,391.34686677325266,4442.682346471063,32.49333808639707,22.648323915661642,NaN,22.59514987061314,2.0
803025.0,11.0,4920.57316963746,36675.793105102915,267.80087353009594,177.7677264106949,206.38883301061986,3085.70653178024,34.02645221302599,17.733683369587382,NaN,11.65288431433645,2.0
803026.0,11.0,7074.263117312552,28466.341172995097,259.8697720121046,177.63023650000355,204.3212978590437,2201.094549249732,34.85155290373115,16.713756733601112,NaN,14.974690580496269,2.0
803027.0,11.0,7358.7334467223845,40034.92335000371,571.216922579109,194.04981389981523,305.26543038468515,3226.2224322171305,36.90409059790622,17.707329126748142,NaN,17.396787511429697,2.0
803028.0,11.0,7873.6523044547575,41270.49669140581,251.8868935376626,177.55874124501725,202.36030703228337,6283.892473106111,44.31139177140906,29.185492818594426,NaN,9.031108505737555,3.0
803029.0,11.0,8622.267840513914,25641.73264938427,-104.79849134129199,190.87249460408066,144.36568484069994,4754.826969108589,37.9903747601912,45.900702823235626,NaN,13.769656361930751,3.0
803030.0,11.0,8630.68166564912,45064.7919706307,-28.17304496942129,185.44155075739886,152.21102011329015,2485.253403759408,47.39357263536577,37.31301564543941,NaN,21.78101979123888,4.0
803031.0,11.0,10163.502256755773,43528.50569921214,30.295040955598378,181.91894856773084,159.31246273979258,1238.7324952574681,43.42763342277595,23.426321732880087,NaN,28.327868600851975,3.0
803032.0,11.0,10901.734378421677,48858.53303784693,-59.273782370477235,187.41746773364912,148.6168882741101,1225.6313404161272,52.076040184331205,18.07234937641436,NaN,21.68116321438036,2.0
803033.0,11.0,12926.634110396124,35850.79814801563,160.0512281705111,177.80682881065698,181.72212022227757,2901.774108420006,35.50710021245056,16.52058978750936,NaN,10.373411964583596,2.0
803034.0,11.0,13322.555830535082,40242.327137712055,204.85791605211148,177.50078272421717,191.45950645087964,2329.2794650487704,34.91688589636894,14.38782499702865,NaN,11.844289058236702,2.0
803035.0,11.0,16350.877175613974,48659.21273682348,152.22413318679972,178.18368700177416,180.60148939651663,19595.730296184574,73.68547556730344,102.06293111824147,NaN,8.598331615967483,7.0
803036.0,11.0,17317.83863520601,46172.26917064418,396.26480947898386,181.90916506943972,243.31329643770468,6563.562336055758,68.7504878768729,43.330522940517376,NaN,15.106087194792634,3.0
803037.0,11.0,19047.0073388817,33058.516164665445,353.9736971175631,180.516083128209,231.1042481176722,2516.7557314524556,37.273782316692596,16.745114152919026,NaN,15.070412837653674,2.0
803038.0,11.0,19268.234866891024,49828.68875673931,-615.9428069879291,267.9008290930874,165.25020313502893,2012.843317151959,79.38327294141762,24.748134814524263,NaN,28.08960876983305,2.0
803039.0,11.0,23196.465019750434,40693.403930252345,484.2619022595085,187.11275438164546,272.85357636804497,3718.6828921893666,30.365615865899482,26.75257926949366,NaN,19.15016136107377,4.0
803040.0,11.0,27682.022552865597,30180.154155701865,407.76948024714017,182.25160484155995,246.56903647812803,2875.1073891973456,39.822897731029386,16.213036574501327,NaN,13.890319030345594,2.0
803041.0,11.0,32454.96175475265,3868.6807583336217,43.938210423965266,181.40232641678787,161.51751853344115,4122.391293129203,33.84345748127231,22.081884384967253,NaN,8.736353664297306,3.0
803042.0,11.0,34626.36930765982,4631.80255854296,47.104254135043995,181.07339032835515,161.65407621621014,2546.558959259396,37.932582248792606,22.86157398889335,NaN,14.030935433726611,3.0
803043.0,11.0,36360.40304919346,7267.123498380262,256.432979803059,178.18863920088802,204.53437325938404,3608.940862644881,52.389408000425895,25.57557754535637,NaN,13.714452055851238,2.0
803044.0,11.0,36493.88854839274,36248.19559795159,211.24034468681452,177.5232809533086,192.96514221666828,9937.064621225367,35.28767195634486,47.31609811558155,NaN,8.593317476541968,6.0
803045.0,11.0,38055.43678713355,33622.73980470663,-144.8408851070968,194.31602603621133,141.35246790547683,2241.642083580377,38.99788523280678,14.855963341017263,NaN,10.399829602095583,2.0
803046.0,11.0,41155.7612387671,3288.7050100253377,612.0737426522187,198.16804961638263,322.0356402637338,4996.790211949674,84.7615624756829,37.57558064815461,NaN,24.587210145078622,2.0
803047.0,11.0,41149.794300637215,33943.7930927087,67.61046127119396,180.52143308656042,165.37131958617425,6330.548640715029,51.08788915808619,42.15169258896785,NaN,10.433920567493693,4.0
